[24.206347711455848,-9.1708689639011478,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,0,1]
[34.548974877550798,-19.09976836610516,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.0179916355452132,1]
[42.382321871694728,-32.033526159569703,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2917337815901169,1]
[50.593315849756273,-44.728839357761075,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2829549820827868,1]
[60.242712406542346,-56.335851221188676,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2590680600112298,1]
[72.055343685503388,-65.622383179726597,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2200625464090011,1]
[86.372714385453932,-69.800199011626731,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2200625464090011,1]
[101.08689569561992,-67.117153645947241,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2263041388377198,1]
[113.21914869568516,-58.411870942229285,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2263041388377198,1]
[120.83140835823104,-45.523147448779177,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2390883826700128,1]
[122.890157751977,-30.632853657129239,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2611799092805702,1]
[120.8663387899351,-15.713460857439227,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2629718968742685,1]
[114.56426615955421,-2.0607273923092388,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2498942668646924,1]
[104.4288459026034,8.996586633532802,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2306622443920325,1]
[91.058657149320211,15.673680569933957,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2306622443920325,1]
[76.062461645036748,16.421681661001404,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2551935921789665,1]
[61.209983808219299,13.676834284804595,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2863938477890171,1]
[46.670418115310738,9.5322909615726683,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.0404917699641816,1]
[32.290148263785106,8.7523508265268841,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,4.9409734209289065,1]
[35.553212462886826,22.487123863235389,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,4.9409734209289065,1]
[42.819558217514285,35.747366686662247,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2907917990788915,1]
[49.56094465900906,49.277471350084802,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2876501429918337,1]
[55.050387345171785,63.352440117689994,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2563697752276433,1]
[56.57778437035973,78.292767097976238,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2267491437149269,1]
[52.615153497937868,92.690997513911228,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2120106492325693,1]
[42.699955657733199,103.8015511847675,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2120106492325693,1]
[29.012421658172034,109.89059874880256,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2432883942438684,1]
[14.022640481506095,109.27792230825025,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2508039134764122,1]
[0.11664279784531884,103.64039277871788,0.00099999999997635314,1.0,0.0,0.0,0.0,1.0,0.0,35,5.2518489667787689,1]
